30993
8433,8433,81747,1,1,9410
81747,81747,25001,2,2,9412
25001,25001,45365,1,1,9413
45365,45365,15291,2,2,9415
15291,15291,74185,1,1,9416
74185,74185,12801,2,2,9418
12801,12801,4949,2,2,9420
4949,4949,44111,1,1,9421
44111,44111,36246,2,2,9423
36246,36246,59977,1,1,9424
59977,59977,78217,2,2,9426
78217,78217,53668,3,3,9429
53668,53668,85986,1,1,9430
85986,85986,10421,2,2,9432
10421,10421,50246,1,1,9433
50246,50246,65555,2,2,9435
65555,65555,85974,3,3,9438
85974,85974,5468,4,4,9442
5468,5468,28801,1,1,9443
28801,28801,61609,2,2,9445
61609,61609,68311,3,3,9448
68311,68311,38189,4,4,9452
38189,38189,24517,2,2,9454
24517,24517,21767,2,2,9456
21767,21767,34384,1,1,9457
34384,34384,47220,2,2,9459
47220,47220,39441,3,3,9462
39441,39441,25921,2,2,9464
25921,25921,38538,1,1,9465
38538,38538,65581,2,2,9467
65581,65581,39765,3,3,9470
39765,39765,96751,1,1,9471
96751,96751,56161,2,2,9473
56161,56161,55151,2,2,9475
55151,55151,28432,2,2,9477
28432,28432,64235,1,1,9478
64235,64235,9273,2,2,9480
9273,9273,93821,1,1,9481
93821,93821,70564,2,2,9483
70564,70564,12945,2,2,9485
12945,12945,81271,1,1,9486
81271,81271,23475,2,2,9488
23475,23475,11755,2,2,9490
11755,11755,25457,1,1,9491
25457,25457,83431,2,2,9493
83431,83431,12103,3,3,9496
12103,12103,69383,1,1,9497
69383,69383,11126,2,2,9499
11126,11126,93661,1,1,9500
93661,93661,44193,2,2,9502
44193,44193,32521,2,2,9504
32521,32521,54696,1,1,9505
54696,54696,80571,2,2,9507
80571,80571,6991,3,3,9510
6991,6991,56734,1,1,9511
56734,56734,6731,2,2,9513
6731,6731,59905,1,1,9514
59905,59905,29759,2,2,9516
29759,29759,33825,1,1,9517
33825,33825,48311,2,2,9519
48311,48311,16702,3,3,9522
16702,16702,77512,1,1,9523
77512,77512,86141,2,2,9525
86141,86141,12517,3,3,9528
12517,12517,29544,1,1,9529
29544,29544,91049,2,2,9531
91049,91049,47406,3,3,9534
47406,47406,59637,1,1,9535
59637,59637,77557,2,2,9537
77557,77557,15057,3,3,9540
15057,15057,51701,1,1,9541
51701,51701,56617,2,2,9543
56617,56617,25445,3,3,9546
25445,25445,95175,1,1,9547
95175,95175,95824,2,2,9549
95824,95824,66721,3,3,9552
66721,66721,59544,2,2,9554
59544,59544,34441,2,2,9556
34441,34441,30163,2,2,9558
30163,30163,26921,2,2,9560
26921,26921,76497,1,1,9561
76497,76497,97501,2,2,9563
97501,97501,63275,3,3,9566
63275,63275,90957,1,1,9567
90957,90957,44588,2,2,9569
44588,44588,3993,2,2,9571
3993,3993,11153,1,1,9572
11153,11153,90241,2,2,9574
90241,90241,46669,3,3,9577
46669,46669,54317,1,1,9578
54317,54317,71091,2,2,9580
71091,71091,43097,3,3,9583
43097,43097,98738,1,1,9584
98738,98738,59209,2,2,9586
59209,59209,80531,1,1,9587
80531,80531,59655,2,2,9589
59655,59655,74392,1,1,9590
74392,74392,55019,2,2,9592
55019,55019,86576,1,1,9593
86576,86576,90153,2,2,9595
90153,90153,42705,3,3,9598
42705,42705,11495,2,2,9600
11495,11495,13045,1,1,9601
13045,13045,91736,2,2,9603
91736,91736,47633,3,3,9606
47633,47633,98601,1,1,9607
98601,98601,51801,2,2,9609
51801,51801,90995,1,1,9610
90995,90995,18962,2,2,9612
18962,18962,41772,1,1,9613
41772,41772,68801,2,2,9615
68801,68801,24945,3,3,9618
24945,24945,42597,1,1,9619
42597,42597,25715,2,2,9621
25715,25715,31013,1,1,9622
31013,31013,72303,2,2,9624
72303,72303,84835,3,3,9627
84835,84835,18812,4,4,9631
18812,18812,41121,1,1,9632
41121,41121,12986,2,2,9634
12986,12986,42393,1,1,9635
42393,42393,98245,2,2,9637
98245,98245,49621,3,3,9640
49621,49621,41936,2,2,9642
41936,41936,36601,2,2,9644
36601,36601,87165,1,1,9645
87165,87165,89177,2,2,9647
89177,89177,69973,3,3,9650
69973,69973,76609,1,1,9651
76609,76609,52001,2,2,9653
52001,52001,5483,2,2,9655
5483,5483,13341,1,1,9656
13341,13341,17057,2,2,9658
17057,17057,96151,3,3,9661
96151,96151,63078,4,4,9665
63078,63078,60076,2,2,9667
60076,60076,72801,1,1,9668
72801,72801,50399,2,2,9670
50399,50399,49569,2,2,9672
49569,49569,89289,1,1,9673
89289,89289,16192,2,2,9675
16192,16192,89638,1,1,9676
89638,89638,6508,2,2,9678
6508,6508,67105,1,1,9679
67105,67105,19916,2,2,9681
19916,19916,20513,1,1,9682
20513,20513,4341,2,2,9684
4341,4341,17613,1,1,9685
17613,17613,68837,2,2,9687
68837,68837,1214,3,3,9690
1214,1214,97790,1,1,9691
97790,97790,85066,2,2,9693
85066,85066,32513,2,2,9695
32513,32513,64695,1,1,9696
64695,64695,71341,2,2,9698
71341,71341,78940,3,3,9701
78940,78940,37086,4,4,9705
37086,37086,26390,2,2,9707
26390,26390,71757,1,1,9708
71757,71757,21527,2,2,9710
21527,21527,16807,2,2,9712
16807,16807,55739,1,1,9713
55739,55739,9902,2,2,9715
9902,9902,93111,1,1,9716
93111,93111,77081,2,2,9718
77081,77081,92385,1,1,9719
92385,92385,42051,2,2,9721
42051,42051,45205,1,1,9722
45205,45205,72029,2,2,9724
72029,72029,7536,3,3,9727
7536,7536,57211,1,1,9728
57211,57211,69091,2,2,9730
69091,69091,8681,3,3,9733
8681,8681,38737,1,1,9734
38737,38737,30329,2,2,9736
30329,30329,15449,2,2,9738
15449,15449,86732,1,1,9739
86732,86732,74257,2,2,9741
74257,74257,60851,2,2,9743
60851,60851,40673,2,2,9745
40673,40673,42936,1,1,9746
42936,42936,86521,2,2,9748
86521,86521,99801,3,3,9751
99801,99801,39523,4,4,9755
39523,39523,49199,1,1,9756
49199,49199,20226,2,2,9758
20226,20226,25671,1,1,9759
25671,25671,55377,2,2,9761
55377,55377,5511,3,3,9764
5511,5511,67017,1,1,9765
67017,67017,28433,2,2,9767
28433,28433,57316,1,1,9768
57316,57316,34636,2,2,9770
34636,34636,33985,2,2,9772
33985,33985,80682,1,1,9773
80682,80682,25461,2,2,9775
25461,25461,44738,1,1,9776
44738,44738,91702,2,2,9778
91702,91702,8553,3,3,9781
8553,8553,86471,1,1,9782
86471,86471,12860,2,2,9784
12860,12860,88040,1,1,9785
88040,88040,59713,2,2,9787
59713,59713,12033,2,2,9789
12033,12033,72883,1,1,9790
72883,72883,49781,2,2,9792
49781,49781,70813,1,1,9793
70813,70813,2901,2,2,9795
2901,2901,96919,1,1,9796
96919,96919,97669,2,2,9798
97669,97669,95796,3,3,9801
95796,95796,58151,2,2,9803
58151,58151,72871,1,1,9804
72871,72871,65436,2,2,9806
65436,65436,73985,1,1,9807
73985,73985,7091,2,2,9809
7091,7091,46520,1,1,9810
46520,46520,61921,2,2,9812
61921,61921,54305,3,3,9815
54305,54305,90044,1,1,9816
90044,90044,38542,2,2,9818
38542,38542,96301,1,1,9819
96301,96301,55761,2,2,9821
55761,55761,35441,2,2,9823
35441,35441,23401,2,2,9825
23401,23401,30588,1,1,9826
30588,30588,40721,2,2,9828
40721,40721,56135,3,3,9831
56135,56135,55859,4,4,9835
55859,55859,55554,2,2,9837
55554,55554,18185,2,2,9839
18185,18185,13821,2,2,9841
13821,13821,36729,1,1,9842
36729,36729,63711,2,2,9844
63711,63711,51973,3,3,9847
51973,51973,73889,1,1,9848
73889,73889,95751,2,2,9850
95751,95751,45256,3,3,9853
45256,45256,78970,1,1,9854
78970,78970,38737,2,2,9856
38737,38737,35208,2,2,9858
35208,35208,95341,1,1,9859
95341,95341,95926,2,2,9861
95926,95926,94393,3,3,9864
94393,94393,26566,2,2,9866
26566,26566,61448,1,1,9867
61448,61448,56725,2,2,9869
56725,56725,96161,1,1,9870
96161,96161,13901,2,2,9872
13901,13901,39421,1,1,9873
39421,39421,15601,2,2,9875
15601,15601,44171,1,1,9876
44171,44171,42771,2,2,9878
42771,42771,70417,1,1,9879
70417,70417,33449,2,2,9881
33449,33449,37566,1,1,9882
37566,37566,5155,2,2,9884
5155,5155,91623,1,1,9885
91623,91623,48953,2,2,9887
48953,48953,60013,1,1,9888
60013,60013,12256,2,2,9890
12256,12256,57217,1,1,9891
57217,57217,11955,2,2,9893
11955,11955,13955,1,1,9894
13955,13955,25988,2,2,9896
25988,25988,27566,3,3,9899
27566,27566,88801,4,4,9903
88801,88801,93701,5,5,9908
93701,93701,31579,6,6,9914
31579,31579,56511,1,1,9915
56511,56511,38769,2,2,9917
38769,38769,15265,2,2,9919
15265,15265,3191,2,2,9921
3191,3191,84741,1,1,9922
84741,84741,19891,2,2,9924
19891,19891,28845,1,1,9925
28845,28845,59666,2,2,9927
59666,59666,45281,3,3,9930
45281,45281,99095,1,1,9931
99095,99095,64961,2,2,9933
64961,64961,9665,2,2,9935
9665,9665,76621,1,1,9936
76621,76621,13726,2,2,9938
13726,13726,79987,1,1,9939
79987,79987,34706,2,2,9941
34706,34706,64688,1,1,9942
64688,64688,64677,2,2,9944
64677,64677,35549,2,2,9946
35549,35549,90491,1,1,9947
90491,90491,56201,2,2,9949
56201,56201,94401,1,1,9950
94401,94401,72367,2,2,9952
72367,72367,87251,1,1,9953
87251,87251,65319,2,2,9955
65319,65319,18881,2,2,9957
18881,18881,29509,1,1,9958
29509,29509,30442,2,2,9960
30442,30442,21441,3,3,9963
21441,21441,6801,2,2,9965
6801,6801,38837,1,1,9966
38837,38837,57724,2,2,9968
57724,57724,47521,3,3,9971
47521,47521,71669,1,1,9972
71669,71669,78271,2,2,9974
78271,78271,86194,3,3,9977
86194,86194,18601,4,4,9981
18601,18601,15547,2,2,9983
15547,15547,99353,1,1,9984
99353,99353,38846,2,2,9986
38846,38846,70071,1,1,9987
70071,70071,87585,2,2,9989
87585,87585,31186,3,3,9992
31186,31186,13052,2,2,9994
13052,13052,98505,1,1,9995
98505,98505,61385,2,2,9997
61385,61385,55115,2,2,9999
55115,55115,70459,1,1,10000
70459,70459,21099,2,2,10002
21099,21099,81171,1,1,10003
81171,81171,85369,2,2,10005
85369,85369,54128,3,3,10008
54128,54128,73472,1,1,10009
73472,73472,14942,2,2,10011
14942,14942,21251,1,1,10012
21251,21251,30821,2,2,10014
30821,30821,55737,3,3,10017
55737,55737,97918,4,4,10021
97918,97918,50135,5,5,10026
50135,50135,21373,2,2,10028
21373,21373,19633,2,2,10030
19633,19633,72459,1,1,10031
72459,72459,39481,2,2,10033
39481,39481,28873,2,2,10035
28873,28873,71434,1,1,10036
71434,71434,67976,2,2,10038
67976,67976,61707,2,2,10040
61707,61707,6411,2,2,10042
6411,6411,68757,1,1,10043
68757,68757,22161,2,2,10045
22161,22161,25970,1,1,10046
25970,25970,26233,2,2,10048
26233,26233,68155,3,3,10051
68155,68155,42773,4,4,10055
42773,42773,56897,1,1,10056
56897,56897,95809,2,2,10058
95809,95809,97663,3,3,10061
97663,97663,40428,4,4,10065
40428,40428,91116,1,1,10066
91116,91116,76697,2,2,10068
76697,76697,39085,2,2,10070
39085,39085,1347,2,2,10072
1347,1347,91119,1,1,10073
91119,91119,95271,2,2,10075
95271,95271,96001,3,3,10078
96001,96001,48532,4,4,10082
48532,48532,67305,1,1,10083
67305,67305,28921,2,2,10085
28921,28921,84739,1,1,10086
84739,84739,57153,2,2,10088
57153,57153,31149,2,2,10090
31149,31149,87136,1,1,10091
87136,87136,96881,2,2,10093
96881,96881,88975,3,3,10096
88975,88975,36751,2,2,10098
36751,36751,80241,1,1,10099
80241,80241,2707,2,2,10101
2707,2707,73253,1,1,10102
73253,73253,50350,2,2,10104
50350,50350,50591,1,1,10105
50591,50591,82307,2,2,10107
82307,82307,93129,3,3,10110
93129,93129,32263,4,4,10114
32263,32263,93116,1,1,10115
93116,93116,9089,2,2,10117
9089,9089,2221,2,2,10119
2221,2221,53237,1,1,10120
53237,53237,76393,2,2,10122
76393,76393,57501,3,3,10125
57501,57501,32193,2,2,10127
32193,32193,73653,1,1,10128
73653,73653,32297,2,2,10130
32297,32297,31601,2,2,10132
31601,31601,53679,1,1,10133
53679,53679,25101,2,2,10135
25101,25101,68569,1,1,10136
68569,68569,91117,2,2,10138
91117,91117,5459,3,3,10141
5459,5459,88227,1,1,10142
88227,88227,97191,2,2,10144
97191,97191,14765,3,3,10147
14765,14765,65001,1,1,10148
65001,65001,24367,2,2,10150
24367,24367,3901,2,2,10152
3901,3901,51449,1,1,10153
51449,51449,15428,2,2,10155
15428,15428,56501,1,1,10156
56501,56501,46351,2,2,10158
46351,46351,4585,2,2,10160
4585,4585,99409,1,1,10161
99409,99409,79761,2,2,10163
79761,79761,61089,2,2,10165
61089,61089,2133,2,2,10167
2133,2133,94215,1,1,10168
94215,94215,76929,2,2,10170
76929,76929,69939,2,2,10172
69939,69939,96677,1,1,10173
96677,96677,53217,2,2,10175
53217,53217,61127,1,1,10176
61127,61127,55147,2,2,10178
55147,55147,14761,2,2,10180
14761,14761,39521,1,1,10181
39521,39521,14127,2,2,10183
14127,14127,21670,1,1,10184
21670,21670,50233,2,2,10186
50233,50233,1773,3,3,10189
1773,1773,73733,1,1,10190
73733,73733,14185,2,2,10192
14185,14185,17535,1,1,10193
17535,17535,45742,2,2,10195
45742,45742,55492,3,3,10198
55492,55492,95238,4,4,10202
95238,95238,30401,5,5,10207
30401,30401,49867,1,1,10208
49867,49867,18137,2,2,10210
18137,18137,11811,2,2,10212
11811,11811,42957,1,1,10213
42957,42957,61251,2,2,10215
61251,61251,71547,3,3,10218
71547,71547,92954,4,4,10222
92954,92954,17487,5,5,10227
17487,17487,99633,1,1,10228
99633,99633,44559,2,2,10230
44559,44559,59369,1,1,10231
59369,59369,97885,2,2,10233
97885,97885,99188,3,3,10236
99188,99188,7458,4,4,10240
7458,7458,20373,1,1,10241
20373,20373,42697,2,2,10243
42697,42697,73201,3,3,10246
73201,73201,42601,4,4,10250
42601,42601,6753,2,2,10252
6753,6753,8381,1,1,10253
8381,8381,10121,2,2,10255
10121,10121,88857,3,3,10258
88857,88857,10069,4,4,10262
10069,10069,12481,1,1,10263
12481,12481,28686,2,2,10265
28686,28686,42016,3,3,10268
42016,42016,18244,4,4,10272
18244,18244,57258,1,1,10273
57258,57258,73753,2,2,10275
73753,73753,19911,3,3,10278
19911,19911,14681,2,2,10280
14681,14681,60151,1,1,10281
60151,60151,97267,2,2,10283
97267,97267,73637,3,3,10286
73637,73637,33466,2,2,10288
33466,33466,39781,1,1,10289
39781,39781,87713,2,2,10291
87713,87713,73509,3,3,10294
73509,73509,76413,1,1,10295
76413,76413,5669,2,2,10297
5669,5669,96939,1,1,10298
96939,96939,70113,2,2,10300
70113,70113,75946,1,1,10301
75946,75946,82601,2,2,10303
82601,82601,63993,3,3,10306
63993,63993,43189,2,2,10308
43189,43189,67321,1,1,10309
67321,67321,27315,2,2,10311
27315,27315,49828,1,1,10312
49828,49828,2226,2,2,10314
2226,2226,5823,1,1,10315
5823,5823,4547,2,2,10317
4547,4547,88211,1,1,10318
88211,88211,79777,2,2,10320
79777,79777,80141,1,1,10321
80141,80141,72689,2,2,10323
72689,72689,44489,2,2,10325
44489,44489,20397,2,2,10327
20397,20397,43498,1,1,10328
43498,43498,16073,2,2,10330
16073,16073,68339,1,1,10331
68339,68339,79567,2,2,10333
79567,79567,85317,3,3,10336
85317,85317,76373,4,4,10340
76373,76373,97781,1,1,10341
97781,97781,60657,2,2,10343
60657,60657,85875,1,1,10344
85875,85875,42944,2,2,10346
42944,42944,96107,1,1,10347
96107,96107,2041,2,2,10349
2041,2041,26477,1,1,10350
26477,26477,93437,2,2,10352
93437,93437,81921,3,3,10355
81921,81921,60251,2,2,10357
60251,60251,11905,2,2,10359
11905,11905,28501,1,1,10360
28501,28501,67551,2,2,10362
67551,67551,51676,3,3,10365
51676,51676,42583,2,2,10367
42583,42583,67409,1,1,10368
67409,67409,54077,2,2,10370
54077,54077,18341,2,2,10372
18341,18341,19951,1,1,10373
19951,19951,29208,2,2,10375
29208,29208,86709,3,3,10378
86709,86709,10481,4,4,10382
10481,10481,37701,1,1,10383
37701,37701,55903,2,2,10385
55903,55903,21936,3,3,10388
21936,21936,46758,1,1,10389
46758,46758,51761,2,2,10391
51761,51761,29151,3,3,10394
29151,29151,49017,1,1,10395
49017,49017,56023,2,2,10397
56023,56023,96274,3,3,10400
96274,96274,47516,4,4,10404
47516,47516,32235,2,2,10406
32235,32235,66625,1,1,10407
66625,66625,44295,2,2,10409
44295,44295,46219,1,1,10410
46219,46219,74099,2,2,10412
74099,74099,60009,3,3,10415
60009,60009,80423,1,1,10416
80423,80423,7996,2,2,10418
7996,7996,46966,1,1,10419
46966,46966,53932,2,2,10421
53932,53932,75687,3,3,10424
75687,75687,2773,4,4,10428
2773,2773,28813,1,1,10429
28813,28813,7387,2,2,10431
7387,7387,67089,1,1,10432
67089,67089,76267,2,2,10434
76267,76267,59421,3,3,10437
59421,59421,9061,2,2,10439
9061,9061,20113,1,1,10440
20113,20113,22769,2,2,10442
22769,22769,49807,3,3,10445
49807,49807,30046,4,4,10449
30046,30046,70555,1,1,10450
70555,70555,62082,2,2,10452
62082,62082,20277,2,2,10454
20277,20277,42205,1,1,10455
42205,42205,24556,2,2,10457
24556,24556,91757,1,1,10458
91757,91757,47671,2,2,10460
47671,47671,67328,1,1,10461
67328,67328,69559,2,2,10463
69559,69559,71931,3,3,10466
71931,71931,47633,4,4,10470
47633,47633,90625,1,1,10471
90625,90625,57621,2,2,10473
57621,57621,481,2,2,10475
481,481,36207,1,1,10476
36207,36207,62964,2,2,10478
62964,62964,4761,3,3,10481
4761,4761,8705,1,1,10482
8705,8705,52237,2,2,10484
52237,52237,62145,3,3,10487
62145,62145,70141,4,4,10491
70141,70141,82025,5,5,10496
82025,82025,52577,6,6,10502
52577,52577,98980,1,1,10503
98980,98980,19872,2,2,10505
19872,19872,72054,1,1,10506
72054,72054,12497,2,2,10508
12497,12497,6121,2,2,10510
6121,6121,27839,1,1,10511
27839,27839,79916,2,2,10513
79916,79916,88897,3,3,10516
88897,88897,38951,4,4,10520
38951,38951,47661,1,1,10521
47661,47661,79223,2,2,10523
79223,79223,11777,3,3,10526
11777,11777,54798,1,1,10527
54798,54798,6296,2,2,10529
6296,6296,22121,1,1,10530
22121,22121,31901,2,2,10532
31901,31901,82633,3,3,10535
82633,82633,28897,4,4,10539
28897,28897,14250,2,2,10541
14250,14250,66581,1,1,10542
66581,66581,3524,2,2,10544
3524,3524,47137,1,1,10545
47137,47137,28003,2,2,10547
28003,28003,29746,1,1,10548
29746,29746,90758,2,2,10550
90758,90758,49781,3,3,10553
49781,49781,91859,1,1,10554
91859,91859,20009,2,2,10556
20009,20009,98941,1,1,10557
98941,98941,99951,2,2,10559
99951,99951,50376,3,3,10562
50376,50376,8189,2,2,10564
8189,8189,84225,1,1,10565
84225,84225,67425,2,2,10567
67425,67425,7201,2,2,10569
7201,7201,78951,1,1,10570
78951,78951,13741,2,2,10572
13741,13741,83301,1,1,10573
83301,83301,12514,2,2,10575
12514,12514,64337,1,1,10576
64337,64337,78751,2,2,10578
78751,78751,84925,3,3,10581
84925,84925,7345,4,4,10585
7345,7345,17411,1,1,10586
17411,17411,35127,2,2,10588
35127,35127,52689,3,3,10591
52689,52689,63785,4,4,10595
63785,63785,22425,5,5,10600
22425,22425,24465,1,1,10601
24465,24465,89673,2,2,10603
89673,89673,80001,3,3,10606
80001,80001,54551,2,2,10608
54551,54551,65791,1,1,10609
65791,65791,48163,2,2,10611
48163,48163,92811,1,1,10612
92811,92811,8446,2,2,10614
8446,8446,55201,1,1,10615
55201,55201,20713,2,2,10617
20713,20713,26103,1,1,10618
26103,26103,89267,2,2,10620
89267,89267,61251,3,3,10623
61251,61251,57730,2,2,10625
57730,57730,59811,1,1,10626
59811,59811,3749,2,2,10628
3749,3749,2521,2,2,10630
2521,2521,50482,1,1,10631
50482,50482,54721,2,2,10633
54721,54721,19876,3,3,10636
19876,19876,86833,1,1,10637
86833,86833,13290,2,2,10639
13290,13290,20771,1,1,10640
20771,20771,68501,2,2,10642
68501,68501,24961,3,3,10645
24961,24961,3695,2,2,10647
3695,3695,30826,1,1,10648
30826,30826,6041,2,2,10650
6041,6041,80836,1,1,10651
80836,80836,82529,2,2,10653
82529,82529,27984,3,3,10656
27984,27984,14484,2,2,10658
14484,14484,22369,1,1,10659
22369,22369,53649,2,2,10661
53649,53649,97962,3,3,10664
97962,97962,99861,4,4,10668
99861,99861,38102,5,5,10673
38102,38102,91817,1,1,10674
91817,91817,32410,2,2,10676
32410,32410,92010,1,1,10677
92010,92010,15259,2,2,10679
15259,15259,96501,1,1,10680
96501,96501,3381,2,2,10682
3381,3381,79728,1,1,10683
79728,79728,83687,2,2,10685
83687,83687,21583,3,3,10688
21583,21583,44506,1,1,10689
44506,44506,90039,2,2,10691
90039,90039,74943,3,3,10694
74943,74943,39105,2,2,10696
39105,39105,29303,2,2,10698
29303,29303,29317,1,1,10699
29317,29317,12952,2,2,10701
12952,12952,32412,1,1,10702
32412,32412,65856,2,2,10704
65856,65856,73415,3,3,10707
73415,73415,36081,4,4,10711
36081,36081,34521,2,2,10713
34521,34521,90484,1,1,10714
90484,90484,81421,2,2,10716
81421,81421,99707,1,1,10717
99707,99707,60617,2,2,10719
60617,60617,62957,1,1,10720
62957,62957,31701,2,2,10722
31701,31701,77324,1,1,10723
77324,77324,33479,2,2,10725
33479,33479,93908,1,1,10726
93908,93908,45025,2,2,10728
45025,45025,63089,1,1,10729
63089,63089,30190,2,2,10731
30190,30190,40366,1,1,10732
40366,40366,11481,2,2,10734
11481,11481,95121,1,1,10735
95121,95121,42411,2,2,10737
42411,42411,58493,1,1,10738
58493,58493,30067,2,2,10740
30067,30067,14266,2,2,10742
14266,14266,91705,1,1,10743
91705,91705,51697,2,2,10745
51697,51697,32849,2,2,10747
32849,32849,48701,1,1,10748
48701,48701,55826,2,2,10750
55826,55826,24626,3,3,10753
24626,24626,63101,1,1,10754
63101,63101,79126,2,2,10756
79126,79126,32726,3,3,10759
32726,32726,59037,1,1,10760
59037,59037,60126,2,2,10762
60126,60126,72726,3,3,10765
72726,72726,71771,4,4,10769
71771,71771,5125,2,2,10771
5125,5125,68734,1,1,10772
68734,68734,74145,2,2,10774
74145,74145,11356,3,3,10777
11356,11356,72727,1,1,10778
72727,72727,53829,2,2,10780
53829,53829,21873,2,2,10782
21873,21873,92841,1,1,10783
92841,92841,83191,2,2,10785
83191,83191,33119,2,2,10787
33119,33119,59657,1,1,10788
59657,59657,12443,2,2,10790
12443,12443,26521,1,1,10791
26521,26521,46509,2,2,10793
46509,46509,26847,3,3,10796
26847,26847,69781,1,1,10797
69781,69781,79809,2,2,10799
79809,79809,46003,3,3,10802
46003,46003,55919,1,1,10803
55919,55919,84929,2,2,10805
84929,84929,13841,3,3,10808
13841,13841,41047,1,1,10809
41047,41047,25531,2,2,10811
25531,25531,35655,1,1,10812
35655,35655,99805,2,2,10814
99805,99805,38299,3,3,10817
38299,38299,34996,2,2,10819
34996,34996,88727,1,1,10820
88727,88727,91253,2,2,10822
91253,91253,46346,3,3,10825
46346,46346,92809,1,1,10826
92809,92809,21785,2,2,10828
21785,21785,26207,1,1,10829
26207,26207,24593,2,2,10831
24593,24593,92933,1,1,10832
92933,92933,81874,2,2,10834
81874,81874,58176,2,2,10836
58176,58176,29717,2,2,10838
29717,29717,60721,1,1,10839
60721,60721,40631,2,2,10841
40631,40631,47473,1,1,10842
47473,47473,87351,2,2,10844
87351,87351,8261,3,3,10847
8261,8261,64536,1,1,10848
64536,64536,76034,2,2,10850
76034,76034,80217,3,3,10853
80217,80217,48086,4,4,10857
48086,48086,41238,2,2,10859
41238,41238,10599,2,2,10861
10599,10599,78546,1,1,10862
78546,78546,79873,2,2,10864
79873,79873,74244,3,3,10867
74244,74244,84621,1,1,10868
84621,84621,8361,2,2,10870
8361,8361,15473,1,1,10871
15473,15473,9328,2,2,10873
9328,9328,39361,1,1,10874
39361,39361,55261,2,2,10876
55261,55261,51401,3,3,10879
51401,51401,86641,1,1,10880
86641,86641,67393,2,2,10882
67393,67393,75345,1,1,10883
75345,75345,55408,2,2,10885
55408,55408,86118,1,1,10886
86118,86118,25953,2,2,10888
25953,25953,47460,1,1,10889
47460,47460,5041,2,2,10891
5041,5041,44241,1,1,10892
44241,44241,51601,2,2,10894
51601,51601,74828,3,3,10897
74828,74828,26489,4,4,10901
26489,26489,57929,1,1,10902
57929,57929,43785,2,2,10904
43785,43785,71673,1,1,10905
71673,71673,96707,2,2,10907
96707,96707,32305,3,3,10910
32305,32305,52861,1,1,10911
52861,52861,31833,2,2,10913
31833,31833,42721,1,1,10914
42721,42721,61881,2,2,10916
61881,61881,7341,3,3,10919
7341,7341,98741,1,1,10920
98741,98741,41662,2,2,10922
41662,41662,43665,1,1,10923
43665,43665,98337,2,2,10925
98337,98337,87490,3,3,10928
87490,87490,46451,2,2,10930
46451,46451,4293,2,2,10932
4293,4293,25361,1,1,10933
25361,25361,60261,2,2,10935
60261,60261,30301,3,3,10938
30301,30301,83081,1,1,10939
83081,83081,14911,2,2,10941
14911,14911,17823,1,1,10942
17823,17823,61377,2,2,10944
61377,61377,29729,3,3,10947
29729,29729,20969,2,2,10949
20969,20969,42277,1,1,10950
42277,42277,5543,2,2,10952
5543,5543,38296,1,1,10953
38296,38296,59586,2,2,10955
59586,59586,88081,3,3,10958
88081,88081,16120,4,4,10962
16120,16120,39412,1,1,10963
39412,39412,34821,2,2,10965
34821,34821,16818,2,2,10967
16818,16818,59592,1,1,10968
59592,59592,40635,2,2,10970
40635,40635,58901,1,1,10971
58901,58901,91381,2,2,10973
91381,91381,43981,3,3,10976
43981,43981,20701,2,2,10978
20701,20701,12561,2,2,10980
12561,12561,74351,1,1,10981
74351,74351,8471,2,2,10983
8471,8471,71131,1,1,10984
71131,71131,4005,2,2,10986
4005,4005,58261,1,1,10987
58261,58261,63721,2,2,10989
63721,63721,6571,3,3,10992
6571,6571,8382,1,1,10993
8382,8382,75579,2,2,10995
75579,75579,25920,3,3,10998
25920,25920,44679,1,1,10999
44679,44679,99493,2,2,11001
99493,99493,47898,3,3,11004
47898,47898,74205,1,1,11005
74205,74205,39321,2,2,11007
39321,39321,16044,2,2,11009
16044,16044,98029,1,1,11010
98029,98029,430,2,2,11012
430,430,17376,1,1,11013
17376,17376,17708,2,2,11015
17708,17708,75939,3,3,11018
75939,75939,46951,4,4,11022
46951,46951,27766,2,2,11024
27766,27766,84061,1,1,11025
84061,84061,91281,2,2,11027
91281,91281,52429,3,3,11030
52429,52429,15953,2,2,11032
15953,15953,34839,1,1,11033
34839,34839,47413,2,2,11035
47413,47413,64696,3,3,11038
64696,64696,34821,4,4,11042
34821,34821,8424,2,2,11044
8424,8424,12596,1,1,11045
12596,12596,52714,2,2,11047
52714,52714,22139,3,3,11050
22139,22139,26124,1,1,11051
26124,26124,19129,2,2,11053
19129,19129,87514,1,1,11054
87514,87514,19800,2,2,11056
19800,19800,56191,1,1,11057
56191,56191,92465,2,2,11059
92465,92465,50501,3,3,11062
50501,50501,64000,1,1,11063
64000,64000,30401,2,2,11065
30401,30401,59943,1,1,11066
59943,59943,25209,2,2,11068
25209,25209,4288,2,2,11070
4288,4288,27433,1,1,11071
27433,27433,49235,2,2,11073
49235,49235,57628,3,3,11076
57628,57628,19221,4,4,11080
19221,19221,86155,1,1,11081
86155,86155,54826,2,2,11083
54826,54826,43441,2,2,11085
43441,43441,74651,1,1,11086
74651,74651,90702,2,2,11088
90702,90702,2106,3,3,11091
2106,2106,22801,1,1,11092
22801,22801,73269,2,2,11094
73269,73269,80449,3,3,11097
80449,80449,31741,4,4,11101
